Site ID,Region ID,RAT Type,RAT SubType,Latitude,Longitude,Bands,Channels,First Seen,Last Seen,Visible,Tower Type,Operator
700636,2,LTE,LTE-A,26.25220036,50.58270074,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700525,2,LTE,LTE-A,26.19960014,50.56240081,"3, 1, 20","1350, 1350, 101, 6300, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700746,2,LTE,LTE,26.21270082,50.61390023,3,"1350, 1350, 1350",8/11/2019,4/20/2021,TRUE,MACRO,Batelco
700268,1,LTE,LTE,26.26210047,50.61150072,3,1350,3/3/2021,8/21/2021,FALSE,MACRO,Batelco
700119,1,LTE,LTE-A,26.26300086,50.61420069,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700196,2,LTE,LTE-A,26.23280053,50.56470082,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
107176,4420,LTE,LTE,26.25500041,50.60850049,3,1600,8/21/2021,8/21/2021,FALSE,MACRO,Batelco
700496,1,LTE,LTE-A,26.22400041,50.6328004,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 41364, 1350, 101, 41364",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700167,1,LTE,LTE-A,26.26070067,50.60720051,"3, 41, 20","1350, 41364, 41514, 6300, 1350",3/3/2021,8/21/2021,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.23500059,50.55760016,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700346,1,LTE,LTE-A,26.21230091,50.59400023,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700230,2,LTE,LTE-A,26.23960034,50.5902009,"3, 1","1350, 101, 1350, 101",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700772,2,LTE,LTE-A,26.23970026,50.59030015,"3, 1","1350, 101, 1350",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700277,5,LTE,LTE-A,26.17920078,50.55710029,1,"101, 101",2/20/2021,2/20/2021,FALSE,MACRO,Batelco
700182,1,LTE,LTE-A,26.25490028,50.6085007,"3, 20","1350, 6300, 1350, 1350, 6300",3/3/2021,8/21/2021,TRUE,MACRO,Batelco
700751,1,LTE,LTE-A,26.23240071,50.64920022,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700156,2,LTE,LTE-A,26.20780097,50.58790066,3,"1350, 1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700258,5,LTE,LTE-A,26.19360081,50.56110044,"3, 1","1350, 101, 1350, 101, 1350, 101",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700095,2,LTE,LTE-A,26.19860055,50.55770091,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700287,5,LTE,LTE-A,26.16770067,50.60430043,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700122,2,LTE,LTE-A,26.21140084,50.61120024,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700093,2,LTE,LTE-A,26.20980065,50.58880012,3,"1350, 1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700236,1,LTE,LTE,26.27520028,50.64040047,3,1350,3/3/2021,9/4/2022,FALSE,MACRO,Batelco
107175,4420,LTE,LTE,26.25500097,50.60840055,"3, 20, 41","1600, 6200, 40490",8/21/2021,8/21/2021,FALSE,MACRO,Batelco
700169,2,LTE,LTE-A,26.21550011,50.61370058,3,"1350, 1350",3/4/2021,4/20/2021,TRUE,MACRO,Batelco
700241,1,LTE,LTE-A,26.24620053,50.61500012,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 1350, 101, 41364, 41514, 1350",12/30/2020,9/4/2022,TRUE,MACRO,Batelco
700300,2,LTE,LTE-A,26.23020038,50.56860026,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700653,1,LTE,LTE,26.22530095,50.64960019,3,1350,12/30/2020,3/3/2021,FALSE,MACRO,Batelco
700577,5,LTE,LTE-A,26.17540017,50.59630089,41,41364,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700201,1,LTE,LTE-A,26.24030034,50.65790015,"3, 20","1350, 6300, 1350, 6300",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700645,2,LTE,LTE-A,26.20900013,50.59030097,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700006,2,LTE,LTE-A,26.24310076,50.59310048,"3, 1","1350, 101, 1350",5/2/2018,4/21/2021,TRUE,MACRO,Batelco
700349,2,LTE,LTE-A,26.22980027,50.59860045,"3, 1","1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700536,1,LTE,LTE-A,26.23240038,50.6512004,3,"1350, 1350, 1350",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700307,2,LTE,LTE,26.23690055,50.57560017,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700448,5,LTE,LTE-A,26.16620049,50.61460038,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700045,1,LTE,LTE-A,26.25960073,50.62830078,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420057,50.57580073,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700203,1,LTE,LTE,26.26960087,50.60380084,3,1350,3/28/2019,3/28/2019,FALSE,MACRO,Batelco
700221,1,LTE,LTE-A,26.27210069,50.65510021,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700263,2,LTE,LTE-A,26.22580045,50.59850093,"3, 1, 20","1350, 101, 1350, 101, 6300",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700534,1,LTE,LTE,26.27340017,50.62300031,3,1350,1/20/2024,1/20/2024,FALSE,MACRO,Batelco
700610,1,LTE,LTE,26.2688006,50.6306002,"3, 1","1350, 76, 1350",9/4/2022,1/20/2024,TRUE,MACRO,Batelco
700071,2,LTE,LTE-A,26.20650068,50.58550053,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930033,50.5749002,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700526,2,LTE,LTE-A,26.21440066,50.59700085,"3, 1","1350, 1350, 101",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.22930026,50.56280066,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700240,1,LTE,LTE-A,26.26570076,50.61590045,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700008,2,LTE,LTE,26.23770053,50.58710052,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700226,2,LTE,LTE-A,26.20380014,50.57850064,1,"101, 101",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700426,5,LTE,LTE-A,26.18420081,50.58470069,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700266,2,LTE,LTE-A,26.20570064,50.56520069,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700191,2,LTE,LTE,26.23250037,50.58220084,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700399,2,LTE,LTE-A,26.21250073,50.58440012,"3, 20","1350, 1350, 1350, 6300",4/19/2020,3/7/2021,TRUE,MACRO,Batelco
700343,1,LTE,LTE-A,26.26500093,50.65440036,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700022,5,LTE,LTE-A,26.18270045,50.59140036,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700115,2,LTE,LTE-A,26.21140079,50.56610098,3,"1350, 1350",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
800720,1,LTE,LTE-A,26.2556009,50.60600023,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700176,5,LTE,LTE-A,26.1936003,50.55800012,3,1350,4/21/2021,4/21/2021,FALSE,MACRO,Batelco
700330,2,LTE,LTE-A,26.21950056,50.61240043,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700050,2,LTE,LTE-A,26.20910066,50.60830035,3,1350,8/7/2019,4/20/2021,FALSE,MACRO,Batelco
700345,1,LTE,LTE,26.27610062,50.61780046,20,6300,1/20/2024,1/20/2024,FALSE,MACRO,Batelco
700082,1,LTE,LTE-A,26.27450048,50.65800092,3,"1350, 1350",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700163,2,LTE,LTE-A,26.22470093,50.57230046,41,41514,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700325,1,LTE,LTE,26.26100022,50.63230029,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700213,5,LTE,LTE-A,26.16750016,50.62210027,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800006,1,LTE,LTE,26.26840015,50.63040037,3,1350,9/4/2022,1/20/2024,FALSE,MACRO,Batelco
700639,2,LTE,LTE-A,26.2426005,50.58300059,"3, 1","1350, 101, 1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700098,1,LTE,LTE,26.2541009,50.61820097,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700096,2,LTE,LTE-A,26.21630076,50.59720014,3,1350,4/19/2020,3/7/2021,FALSE,MACRO,Batelco
700445,1,LTE,LTE-A,26.25400067,50.62100039,3,"1350, 1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700661,5,LTE,LTE-A,26.17650071,50.60830036,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700735,2,LTE,LTE-A,26.21140019,50.61060026,3,1350,12/30/2020,3/4/2021,FALSE,MACRO,Batelco
700344,1,LTE,LTE,26.26170084,50.64170072,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700269,2,LTE,LTE-A,26.21690097,50.61240043,3,1350,3/4/2021,4/20/2021,FALSE,MACRO,Batelco
700205,2,LTE,LTE-A,26.20460088,50.56740019,41,41364,3/7/2021,4/21/2021,FALSE,MACRO,Batelco
700133,1,LTE,LTE-A,26.23270074,50.65130051,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800702,2,LTE,LTE,26.23570096,50.55340054,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700083,2,LTE,LTE-A,26.21880079,50.57910089,20,6300,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
800704,2,LTE,LTE,26.23380069,50.55240051,3,1350,9/6/2022,9/6/2022,FALSE,MACRO,Batelco
700118,1,LTE,LTE-A,26.24870089,50.61620042,"3, 41","1350, 41514, 1350, 41514, 1350",3/3/2021,11/15/2025,TRUE,MACRO,Batelco
700180,1,LTE,LTE-A,26.24760048,50.61450055,"3, 1, 20","1350, 100, 6300, 1350",12/30/2020,11/15/2025,TRUE,MACRO,Batelco
700204,1,LTE,LTE-A,26.24820034,50.61080031,"3, 1, 41, 20","1350, 1350, 100, 41364, 41514, 6300, 1350, 101, 41364, 6300",12/30/2020,11/15/2025,TRUE,MACRO,Batelco
700214,1,LTE,LTE-A,26.25260093,50.6183002,"3, 1","1350, 100, 1350, 1350",3/3/2021,11/15/2025,TRUE,MACRO,Batelco
700977,1,LTE,LTE,26.2537002,50.61800075,1,100,11/15/2025,11/15/2025,FALSE,MACRO,Batelco
700106,1,LTE,LTE,26.25290085,50.61510072,1,100,11/15/2025,11/15/2025,FALSE,MACRO,Batelco
700531,1,LTE,LTE-A,26.26080044,50.60300017,"3, 1","1350, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700069,2,LTE,LTE-A,26.24200041,50.58360064,"3, 1","1350, 101, 1350, 1350, 101",12/30/2020,4/19/2021,TRUE,MACRO,Batelco
700273,2,LTE,LTE-A,26.21480032,50.59260085,"3, 41","1350, 41514, 1350",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700231,1,LTE,LTE-A,26.26850024,50.61520043,"3, 1","1350, 101, 1350, 1350, 101",3/4/2021,3/4/2021,TRUE,MACRO,Batelco
700611,1,LTE,LTE-A,26.26150061,50.63440017,"3, 20, 1","1350, 6300, 1350, 101, 1350, 101",2/20/2021,1/20/2024,TRUE,MACRO,Batelco
700104,2,LTE,LTE-A,26.22910038,50.57210025,"3, 41, 20","1350, 41364, 41514, 6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700102,1,LTE,LTE,26.27260063,50.64770093,3,"1350, 1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700281,2,LTE,LTE-A,26.20140062,50.5998002,"3, 1, 20","1350, 101, 6300",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700738,1,LTE,LTE-A,26.25800071,50.6479005,"3, 1","1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700014,2,LTE,LTE-A,26.20400068,50.57460035,"3, 1, 41","1350, 101, 41364, 1350, 101, 41364, 41514, 1350, 101, 41364, 41514",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700004,1,LTE,LTE-A,26.24510099,50.60960093,"3, 1, 20","1350, 101, 6300, 1350, 1350, 101, 6300",12/30/2020,1/20/2024,TRUE,MACRO,Batelco
700601,2,LTE,LTE-A,26.23550018,50.59750094,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700779,2,LTE,LTE-A,26.24060058,50.59490031,"3, 1, 20","1350, 101, 101, 1350, 101, 6300",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700745,2,LTE,LTE-A,26.24740042,50.59010023,"3, 1, 20","1350, 101, 6300, 1350, 6300, 1350, 101, 6300",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700402,1,LTE,LTE-A,26.26180067,50.61110084,"3, 20","1350, 1350, 6300",3/3/2021,3/4/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.23150067,50.55380039,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700127,2,LTE,LTE-A,26.21830028,50.5978008,"3, 1, 41, 20","1350, 1350, 101, 41514, 1350, 101, 41514, 6300",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700282,2,LTE,LTE-A,26.20340083,50.58810016,"41, 3, 1","41364, 41514, 1350, 101, 41364, 41514, 1350, 101, 41364",3/3/2021,12/31/2022,TRUE,MACRO,Batelco
700752,1,LTE,LTE-A,26.22950061,50.64710053,"3, 41, 20","1350, 41364, 1350, 41514, 6300, 1350, 41514, 6300",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700123,5,LTE,LTE-A,26.17220054,50.61130092,41,41364,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700642,2,LTE,LTE-A,26.20660014,50.5673008,"41, 3, 1","41514, 1350, 101, 41364, 41514",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700232,1,LTE,LTE-A,26.27410042,50.65520097,"3, 1","1350, 1350, 101, 1350",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700049,2,LTE,LTE-A,26.21570085,50.60450083,"1, 20, 3","101, 6300, 6300, 1350",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700353,5,LTE,LTE-A,26.18990081,50.56110019,"3, 1, 41","1350, 101, 41364",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700239,1,LTE,LTE-A,26.25490031,50.60560031,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 101, 1350, 41514, 6300, 1350, 101, 41364, 41514, 6300",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700271,2,LTE,LTE-A,26.23510098,50.57170075,"1, 41","101, 41364, 41364, 41514",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700778,1,LTE,LTE-A,26.25500014,50.65470029,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700372,5,LTE,LTE-A,26.17730045,50.60920088,3,"1350, 1350",3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700292,2,LTE,LTE-A,26.20200096,50.59190031,"1, 41","101, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700649,1,LTE,LTE-A,26.26640017,50.66170012,"3, 1","1350, 101, 1350, 101, 1350",12/30/2020,1/20/2024,TRUE,MACRO,Batelco
700270,2,LTE,LTE-A,26.21340056,50.61690028,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700314,2,LTE,LTE-A,26.21470041,50.58820051,3,"1350, 1350",4/19/2020,3/7/2021,FALSE,MACRO,Batelco
700242,2,LTE,LTE-A,26.21080089,50.59690042,"3, 1","1350, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700352,2,LTE,LTE-A,26.2277002,50.57200017,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700015,2,LTE,LTE-A,26.19850025,50.59290066,"3, 1","1350, 101, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700227,2,LTE,LTE,26.23320091,50.58320073,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700319,2,LTE,LTE-A,26.20580062,50.61240071,3,"1350, 1350, 1350",3/3/2021,4/20/2021,TRUE,MACRO,Batelco
700076,2,LTE,LTE-A,26.20600062,50.60000081,"3, 41, 1","1350, 41514, 1350, 101, 41364, 41514, 1350, 101, 41364, 41514",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700144,1,LTE,LTE,26.26700057,50.62440069,3,"1350, 1350",9/4/2022,1/20/2024,TRUE,MACRO,Batelco
700841,1,LTE,LTE,26.26060029,50.60260017,20,6300,1/20/2024,1/20/2024,FALSE,MACRO,Batelco
700009,2,LTE,LTE,26.2288002,50.58020065,3,"1350, 1350, 1350",12/30/2020,12/30/2020,TRUE,MACRO,Batelco
700316,1,LTE,LTE-A,26.23060073,50.64810075,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 41364, 41514, 6300, 1350, 41364, 41514, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700373,1,LTE,LTE-A,26.2428008,50.65800019,3,"1350, 1350",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700011,2,LTE,LTE-A,26.20620066,50.59910024,"3, 20","1350, 6300, 1350, 6300, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700002,2,LTE,LTE-A,26.23820039,50.57680081,"3, 1","1350, 101, 101, 1350, 101",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700047,1,LTE,LTE-A,26.25400028,50.60830085,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 101, 41364, 41514, 1350, 101, 41364, 41514, 6300",12/30/2020,8/21/2021,TRUE,MACRO,Batelco
700789,5,LTE,LTE-A,26.16700038,50.61280074,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700326,2,LTE,LTE-A,26.24340063,50.58600074,"20, 3, 1","6300, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700557,5,LTE,LTE-A,26.17340022,50.59920095,"3, 1","1350, 1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700238,1,LTE,LTE,26.23390092,50.65740015,"3, 1","1350, 101, 1350, 101",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700401,2,LTE,LTE-A,26.22380028,50.60660056,"3, 1","1350, 1350, 101",3/4/2021,4/20/2021,TRUE,MACRO,Batelco
700697,2,LTE,LTE,26.23540014,50.55060081,"3, 20","1350, 6300",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700113,2,LTE,LTE-A,26.23590012,50.58360043,"3, 1","1350, 101, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700636,2,LTE,LTE-A,26.25220063,50.58270019,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700525,2,LTE,LTE-A,26.1996002,50.56240027,"3, 1, 20","1350, 1350, 101, 6300, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700746,2,LTE,LTE,26.21270062,50.6139007,3,"1350, 1350, 1350",8/11/2019,4/20/2021,TRUE,MACRO,Batelco
700268,1,LTE,LTE,26.26210029,50.61150073,3,1350,3/3/2021,8/21/2021,FALSE,MACRO,Batelco
700119,1,LTE,LTE-A,26.26300041,50.61420012,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700196,2,LTE,LTE-A,26.23280017,50.56470091,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
107176,4420,LTE,LTE,26.25500032,50.60850083,3,1600,8/21/2021,8/21/2021,FALSE,MACRO,Batelco
700496,1,LTE,LTE-A,26.22400052,50.63280048,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 41364, 1350, 101, 41364",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700167,1,LTE,LTE-A,26.26070073,50.60720044,"3, 41, 20","1350, 41364, 41514, 6300, 1350",3/3/2021,8/21/2021,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.23500014,50.55760079,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700346,1,LTE,LTE-A,26.21230024,50.59400037,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700230,2,LTE,LTE-A,26.23960074,50.59020086,"3, 1","1350, 101, 1350, 101",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700772,2,LTE,LTE-A,26.23970046,50.59030042,"3, 1","1350, 101, 1350",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700277,5,LTE,LTE-A,26.17920085,50.55710086,1,"101, 101",2/20/2021,2/20/2021,FALSE,MACRO,Batelco
700182,1,LTE,LTE-A,26.2549006,50.6085006,"3, 20","1350, 6300, 1350, 1350, 6300",3/3/2021,8/21/2021,TRUE,MACRO,Batelco
700751,1,LTE,LTE-A,26.23240054,50.64920053,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700156,2,LTE,LTE-A,26.20780094,50.5879006,3,"1350, 1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700701,2,LTE,LTE,26.23630086,50.54960023,3,1350,9/5/2022,9/5/2022,FALSE,MACRO,Batelco
700258,5,LTE,LTE-A,26.19360058,50.56110079,"3, 1","1350, 101, 1350, 101, 1350, 101",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700095,2,LTE,LTE-A,26.19860045,50.55770099,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700287,5,LTE,LTE-A,26.16770096,50.60430076,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700122,2,LTE,LTE-A,26.21140074,50.61120086,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700093,2,LTE,LTE-A,26.2098008,50.58880031,3,"1350, 1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700236,1,LTE,LTE,26.27520038,50.6404002,3,1350,3/3/2021,9/4/2022,FALSE,MACRO,Batelco
107175,4420,LTE,LTE,26.25500014,50.60840023,"3, 20, 41","1600, 6200, 40490",8/21/2021,8/21/2021,FALSE,MACRO,Batelco
700169,2,LTE,LTE-A,26.21550086,50.61370083,3,"1350, 1350",3/4/2021,4/20/2021,TRUE,MACRO,Batelco
700241,1,LTE,LTE-A,26.24620082,50.61500068,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 1350, 101, 41364, 41514, 1350",12/30/2020,9/4/2022,TRUE,MACRO,Batelco
700300,2,LTE,LTE-A,26.23020015,50.56860034,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700653,1,LTE,LTE,26.22530038,50.64960046,3,1350,12/30/2020,3/3/2021,FALSE,MACRO,Batelco
700577,5,LTE,LTE-A,26.17540085,50.59630087,41,41364,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700201,1,LTE,LTE-A,26.24030048,50.65790022,"3, 20","1350, 6300, 1350, 6300",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700645,2,LTE,LTE-A,26.20900086,50.59030022,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700006,2,LTE,LTE-A,26.24310014,50.59310019,"3, 1","1350, 101, 1350",5/2/2018,4/21/2021,TRUE,MACRO,Batelco
700349,2,LTE,LTE-A,26.22980061,50.59860095,"3, 1","1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700536,1,LTE,LTE-A,26.23240025,50.65120075,3,"1350, 1350, 1350",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700307,2,LTE,LTE,26.23690072,50.57560064,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700448,5,LTE,LTE-A,26.16620081,50.61460084,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700045,1,LTE,LTE-A,26.25960096,50.62830016,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700451,2,LTE,LTE,26.23570053,50.54980061,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420048,50.57580012,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700203,1,LTE,LTE,26.26960044,50.60380014,3,1350,3/28/2019,3/28/2019,FALSE,MACRO,Batelco
700221,1,LTE,LTE-A,26.27210072,50.65510037,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700263,2,LTE,LTE-A,26.22580067,50.59850089,"3, 1, 20","1350, 101, 1350, 101, 6300",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700089,2,LTE,LTE,26.23640027,50.54960048,3,1350,3/4/2021,9/6/2022,FALSE,MACRO,Batelco
700534,1,LTE,LTE,26.27340033,50.62300097,3,1350,1/20/2024,1/20/2024,FALSE,MACRO,Batelco
700610,1,LTE,LTE,26.26880035,50.63060039,"3, 1","1350, 76, 1350",9/4/2022,1/20/2024,TRUE,MACRO,Batelco
700071,2,LTE,LTE-A,26.20650095,50.5855007,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930041,50.57490093,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700526,2,LTE,LTE-A,26.21440059,50.59700029,"3, 1","1350, 1350, 101",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.22930099,50.56280019,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700240,1,LTE,LTE-A,26.26570093,50.61590055,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700008,2,LTE,LTE,26.23770052,50.5871007,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700226,2,LTE,LTE-A,26.20380016,50.57850042,1,"101, 101",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700426,5,LTE,LTE-A,26.18420039,50.58470024,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700266,2,LTE,LTE-A,26.20570034,50.5652006,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
